Test_Type,Parameter_Value,Parameter_Unit,Time_ms
Test_1_FileSize,629.0,KB,511.4062
Test_1_FileSize,630.0,KB,512.1875
Test_1_FileSize,631.0,KB,512.9688
Test_1_FileSize,632.0,KB,513.7500
Test_1_FileSize,633.0,KB,514.5312
Test_1_FileSize,634.0,KB,515.3125
Test_1_FileSize,635.0,KB,516.0938
Test_1_FileSize,636.0,KB,516.8750
Test_1_FileSize,637.0,KB,517.6562
Test_1_FileSize,638.0,KB,518.4375
Test_1_FileSize,639.0,KB,519.2188
Test_1_FileSize,640.0,KB,520.0000
Test_1_FileSize,641.0,KB,520.7812
Test_1_FileSize,642.0,KB,521.5625
Test_1_FileSize,643.0,KB,522.3438
Test_1_FileSize,644.0,KB,523.1250
Test_1_FileSize,645.0,KB,523.9062
Test_1_FileSize,646.0,KB,524.6875
Test_1_FileSize,647.0,KB,525.4688
Test_1_FileSize,648.0,KB,526.2500
Test_1_FileSize,649.0,KB,527.0313
Test_1_FileSize,650.0,KB,527.8125
Test_1_FileSize,651.0,KB,528.5938
Test_1_FileSize,652.0,KB,529.3750
Test_1_FileSize,653.0,KB,530.1562
Test_1_FileSize,654.0,KB,530.9375
Test_1_FileSize,655.0,KB,531.7188
Test_1_FileSize,656.0,KB,532.5000
Test_1_FileSize,657.0,KB,533.2812
Test_1_FileSize,658.0,KB,534.0625
Test_1_FileSize,659.0,KB,534.8438
Test_1_FileSize,660.0,KB,535.6250
Test_1_FileSize,661.0,KB,536.4062
Test_1_FileSize,662.0,KB,537.1875
Test_1_FileSize,663.0,KB,537.9688
Test_1_FileSize,664.0,KB,538.7500
Test_1_FileSize,665.0,KB,539.5312
Test_1_FileSize,666.0,KB,540.3125
Test_1_FileSize,667.0,KB,541.0938
Test_1_FileSize,668.0,KB,541.8750
Test_1_FileSize,669.0,KB,542.6563
Test_1_FileSize,670.0,KB,543.4375
Test_1_FileSize,671.0,KB,544.2188
Test_1_FileSize,672.0,KB,545.0000
Test_1_FileSize,673.0,KB,545.7812
Test_1_FileSize,674.0,KB,546.5625
Test_1_FileSize,675.0,KB,547.3438
Test_1_FileSize,676.0,KB,548.1250
Test_1_FileSize,677.0,KB,548.9062
Test_1_FileSize,678.0,KB,549.6875
Test_1_FileSize,679.0,KB,550.4688
Test_1_FileSize,680.0,KB,551.2500
Test_1_FileSize,681.0,KB,552.0312
Test_1_FileSize,682.0,KB,552.8125
Test_1_FileSize,683.0,KB,553.5938
Test_1_FileSize,684.0,KB,554.3750
Test_1_FileSize,685.0,KB,555.1562
Test_1_FileSize,686.0,KB,555.9375
Test_1_FileSize,687.0,KB,556.7188
Test_1_FileSize,688.0,KB,557.5000
Test_1_FileSize,689.0,KB,558.2813
Test_1_FileSize,690.0,KB,559.0625
Test_1_FileSize,691.0,KB,559.8438
Test_1_FileSize,692.0,KB,560.6250
Test_1_FileSize,693.0,KB,561.4062
Test_1_FileSize,694.0,KB,562.1875
Test_1_FileSize,695.0,KB,562.9688
Test_1_FileSize,696.0,KB,563.7500
Test_1_FileSize,697.0,KB,564.5312
Test_1_FileSize,698.0,KB,565.3125
Test_1_FileSize,699.0,KB,566.0938
Test_1_FileSize,700.0,KB,566.8750
Test_1_FileSize,701.0,KB,567.6562
Test_1_FileSize,702.0,KB,568.4375
Test_1_FileSize,703.0,KB,569.2188
Test_1_FileSize,704.0,KB,570.0000
Test_1_FileSize,705.0,KB,570.7812
Test_1_FileSize,706.0,KB,571.5625
Test_1_FileSize,707.0,KB,572.3438
Test_1_FileSize,708.0,KB,573.1250
Test_1_FileSize,709.0,KB,573.9063
Test_1_FileSize,710.0,KB,574.6875
Test_1_FileSize,711.0,KB,575.4688
Test_1_FileSize,712.0,KB,576.2500
Test_1_FileSize,713.0,KB,577.0312
Test_1_FileSize,714.0,KB,577.8125
Test_1_FileSize,715.0,KB,578.5938
Test_1_FileSize,716.0,KB,579.3750
Test_1_FileSize,717.0,KB,580.1562
Test_1_FileSize,718.0,KB,580.9375
Test_1_FileSize,719.0,KB,581.7188
Test_1_FileSize,720.0,KB,582.5000
Test_1_FileSize,721.0,KB,583.2812
Test_1_FileSize,722.0,KB,584.0625
Test_1_FileSize,723.0,KB,584.8438
Test_1_FileSize,724.0,KB,585.6250
Test_1_FileSize,725.0,KB,586.4062
Test_1_FileSize,726.0,KB,587.1875
Test_1_FileSize,727.0,KB,587.9688
Test_1_FileSize,728.0,KB,588.7500
Test_1_FileSize,729.0,KB,589.5313
Test_1_FileSize,730.0,KB,590.3125
Test_1_FileSize,731.0,KB,591.0938
Test_1_FileSize,732.0,KB,591.8750
Test_1_FileSize,733.0,KB,592.6562
Test_1_FileSize,734.0,KB,593.4375
Test_1_FileSize,735.0,KB,594.2188
Test_1_FileSize,736.0,KB,595.0000
Test_1_FileSize,737.0,KB,595.7812
Test_1_FileSize,738.0,KB,596.5625
Test_1_FileSize,739.0,KB,597.3438
Test_1_FileSize,740.0,KB,598.1250
Test_1_FileSize,741.0,KB,598.9062
Test_1_FileSize,742.0,KB,599.6875
Test_1_FileSize,743.0,KB,600.4688
Test_1_FileSize,744.0,KB,601.2500
Test_1_FileSize,745.0,KB,602.0312
Test_1_FileSize,746.0,KB,602.8125
Test_1_FileSize,747.0,KB,603.5938
Test_1_FileSize,748.0,KB,604.3750
Test_1_FileSize,749.0,KB,605.1563
Test_1_FileSize,750.0,KB,605.9375
Test_1_FileSize,751.0,KB,606.7188
Test_1_FileSize,752.0,KB,607.5000
Test_1_FileSize,753.0,KB,608.2812
Test_1_FileSize,754.0,KB,609.0625
Test_1_FileSize,755.0,KB,609.8438
Test_1_FileSize,756.0,KB,610.6250
Test_1_FileSize,757.0,KB,611.4062
Test_1_FileSize,758.0,KB,612.1875
Test_1_FileSize,759.0,KB,612.9688
Test_1_FileSize,760.0,KB,613.7500
Test_1_FileSize,761.0,KB,614.5312
Test_1_FileSize,762.0,KB,615.3125
Test_1_FileSize,763.0,KB,616.0938
Test_1_FileSize,764.0,KB,616.8750
Test_1_FileSize,765.0,KB,617.6562
Test_1_FileSize,766.0,KB,618.4375
Test_1_FileSize,767.0,KB,619.2188
Test_1_FileSize,768.0,KB,620.0000
Test_1_FileSize,769.0,KB,620.7813
Test_1_FileSize,770.0,KB,621.5625
Test_1_FileSize,771.0,KB,622.3438
Test_1_FileSize,772.0,KB,623.1250
Test_1_FileSize,773.0,KB,623.9062
Test_1_FileSize,774.0,KB,624.6875
Test_1_FileSize,775.0,KB,625.4688
Test_1_FileSize,776.0,KB,626.2500
Test_1_FileSize,777.0,KB,627.0312
Test_1_FileSize,778.0,KB,627.8125
Test_1_FileSize,779.0,KB,628.5938
Test_1_FileSize,780.0,KB,629.3750
Test_1_FileSize,781.0,KB,630.1562
Test_1_FileSize,782.0,KB,630.9375
Test_1_FileSize,783.0,KB,631.7188
Test_1_FileSize,784.0,KB,632.5000
Test_1_FileSize,785.0,KB,633.2812
Test_1_FileSize,786.0,KB,634.0625
Test_1_FileSize,787.0,KB,634.8438
Test_1_FileSize,788.0,KB,635.6250
Test_1_FileSize,789.0,KB,636.4063
Test_1_FileSize,790.0,KB,637.1875
Test_1_FileSize,791.0,KB,637.9688
Test_1_FileSize,792.0,KB,638.7500
Test_1_FileSize,793.0,KB,639.5312
Test_1_FileSize,794.0,KB,640.3125
Test_1_FileSize,795.0,KB,641.0938
Test_1_FileSize,796.0,KB,641.8750
Test_1_FileSize,797.0,KB,642.6562
Test_1_FileSize,798.0,KB,643.4375
Test_1_FileSize,799.0,KB,644.2188
Test_1_FileSize,800.0,KB,645.0000
Test_1_FileSize,801.0,KB,645.7812
Test_1_FileSize,802.0,KB,646.5625
Test_1_FileSize,803.0,KB,647.3438
Test_1_FileSize,804.0,KB,648.1250
Test_1_FileSize,805.0,KB,648.9062
Test_1_FileSize,806.0,KB,649.6875
Test_1_FileSize,807.0,KB,650.4688
Test_1_FileSize,808.0,KB,651.2500
Test_1_FileSize,809.0,KB,652.0313
Test_1_FileSize,810.0,KB,652.8125
Test_1_FileSize,811.0,KB,653.5938
Test_1_FileSize,812.0,KB,654.3750
Test_1_FileSize,813.0,KB,655.1562
Test_1_FileSize,814.0,KB,655.9375
Test_1_FileSize,815.0,KB,656.7188
Test_1_FileSize,816.0,KB,657.5000
Test_1_FileSize,817.0,KB,658.2812
Test_1_FileSize,818.0,KB,659.0625
Test_1_FileSize,819.0,KB,659.8438
Test_1_FileSize,820.0,KB,660.6250
Test_1_FileSize,821.0,KB,661.4062
Test_1_FileSize,822.0,KB,662.1875
Test_1_FileSize,823.0,KB,662.9688
Test_1_FileSize,824.0,KB,663.7500
Test_1_FileSize,825.0,KB,664.5312
Test_1_FileSize,826.0,KB,665.3125
Test_1_FileSize,827.0,KB,666.0938
Test_1_FileSize,828.0,KB,666.8750
Test_1_FileSize,829.0,KB,667.6563
Test_1_FileSize,830.0,KB,668.4375
Test_1_FileSize,831.0,KB,669.2188
Test_1_FileSize,832.0,KB,670.0000
Test_1_FileSize,833.0,KB,670.7812
Test_1_FileSize,834.0,KB,671.5625
Test_1_FileSize,835.0,KB,672.3438
Test_1_FileSize,836.0,KB,673.1250
Test_1_FileSize,837.0,KB,673.9062
Test_1_FileSize,838.0,KB,674.6875
Test_1_FileSize,839.0,KB,675.4688
Test_1_FileSize,840.0,KB,676.2500
Test_1_FileSize,841.0,KB,677.0312
Test_1_FileSize,842.0,KB,677.8125
Test_1_FileSize,843.0,KB,678.5938
Test_1_FileSize,844.0,KB,679.3750
Test_1_FileSize,845.0,KB,680.1562
Test_1_FileSize,846.0,KB,680.9375
Test_1_FileSize,847.0,KB,681.7188
Test_1_FileSize,848.0,KB,682.5000
Test_1_FileSize,849.0,KB,683.2813
Test_1_FileSize,850.0,KB,684.0625
Test_1_FileSize,851.0,KB,684.8438
Test_1_FileSize,852.0,KB,685.6250
Test_1_FileSize,853.0,KB,686.4062
Test_1_FileSize,854.0,KB,687.1875
Test_1_FileSize,855.0,KB,687.9688
Test_1_FileSize,856.0,KB,688.7500
Test_1_FileSize,857.0,KB,689.5312
Test_1_FileSize,858.0,KB,690.3125
Test_1_FileSize,859.0,KB,691.0938
Test_1_FileSize,860.0,KB,691.8750
Test_1_FileSize,861.0,KB,692.6562
Test_1_FileSize,862.0,KB,693.4375
Test_1_FileSize,863.0,KB,694.2188
Test_1_FileSize,864.0,KB,695.0000
Test_1_FileSize,865.0,KB,695.7812
Test_1_FileSize,866.0,KB,696.5625
Test_1_FileSize,867.0,KB,697.3438
Test_1_FileSize,868.0,KB,698.1250
Test_1_FileSize,869.0,KB,698.9063
Test_1_FileSize,870.0,KB,699.6875
Test_1_FileSize,871.0,KB,700.4688
Test_1_FileSize,872.0,KB,701.2500
Test_1_FileSize,873.0,KB,702.0312
Test_1_FileSize,874.0,KB,702.8125
Test_1_FileSize,875.0,KB,703.5938
Test_1_FileSize,876.0,KB,704.3750
Test_1_FileSize,877.0,KB,705.1562
Test_1_FileSize,878.0,KB,705.9375
Test_1_FileSize,879.0,KB,706.7188
Test_1_FileSize,880.0,KB,707.5000
Test_1_FileSize,881.0,KB,708.2812
Test_1_FileSize,882.0,KB,709.0625
Test_1_FileSize,883.0,KB,709.8438
Test_1_FileSize,884.0,KB,710.6250
Test_1_FileSize,885.0,KB,711.4062
Test_1_FileSize,886.0,KB,712.1875
Test_1_FileSize,887.0,KB,712.9688
Test_1_FileSize,888.0,KB,713.7500
Test_1_FileSize,889.0,KB,714.5313
Test_1_FileSize,890.0,KB,715.3125
Test_1_FileSize,891.0,KB,716.0938
Test_1_FileSize,892.0,KB,716.8750
Test_1_FileSize,893.0,KB,717.6562
Test_1_FileSize,894.0,KB,718.4375
Test_1_FileSize,895.0,KB,719.2188
Test_1_FileSize,896.0,KB,720.0000
Test_1_FileSize,897.0,KB,720.7812
Test_1_FileSize,898.0,KB,721.5625
Test_1_FileSize,899.0,KB,722.3438
Test_1_FileSize,900.0,KB,723.1250
Test_1_FileSize,901.0,KB,723.9062
Test_1_FileSize,902.0,KB,724.6875
Test_1_FileSize,903.0,KB,725.4688
Test_1_FileSize,904.0,KB,726.2500
Test_1_FileSize,905.0,KB,727.0312
Test_1_FileSize,906.0,KB,727.8125
Test_1_FileSize,907.0,KB,728.5938
Test_1_FileSize,908.0,KB,729.3750
Test_1_FileSize,909.0,KB,730.1563
Test_1_FileSize,910.0,KB,730.9375
Test_1_FileSize,911.0,KB,731.7188
Test_1_FileSize,912.0,KB,732.5000
Test_1_FileSize,913.0,KB,733.2812
Test_1_FileSize,914.0,KB,734.0625
Test_1_FileSize,915.0,KB,734.8438
Test_1_FileSize,916.0,KB,735.6250
Test_1_FileSize,917.0,KB,736.4062
Test_1_FileSize,918.0,KB,737.1875
Test_1_FileSize,919.0,KB,737.9688
Test_1_FileSize,920.0,KB,738.7500
Test_1_FileSize,921.0,KB,739.5312
Test_1_FileSize,922.0,KB,740.3125
Test_1_FileSize,923.0,KB,741.0938
Test_1_FileSize,924.0,KB,741.8750
Test_1_FileSize,925.0,KB,742.6562
Test_1_FileSize,926.0,KB,743.4375
Test_1_FileSize,927.0,KB,744.2188
Test_1_FileSize,928.0,KB,745.0000
Test_1_FileSize,929.0,KB,745.7813
Test_1_FileSize,930.0,KB,746.5625
Test_1_FileSize,931.0,KB,747.3438
Test_1_FileSize,932.0,KB,748.1250
Test_1_FileSize,933.0,KB,748.9062
Test_1_FileSize,934.0,KB,749.6875
Test_1_FileSize,935.0,KB,750.4688
Test_1_FileSize,936.0,KB,751.2500
Test_1_FileSize,937.0,KB,752.0312
Test_1_FileSize,938.0,KB,752.8125
Test_1_FileSize,939.0,KB,753.5938
Test_1_FileSize,940.0,KB,754.3750
Test_1_FileSize,941.0,KB,755.1562
Test_1_FileSize,942.0,KB,755.9375
Test_1_FileSize,943.0,KB,756.7188
Test_1_FileSize,944.0,KB,757.5000
Test_1_FileSize,945.0,KB,758.2812
Test_1_FileSize,946.0,KB,759.0625
Test_1_FileSize,947.0,KB,759.8438
Test_1_FileSize,948.0,KB,760.6250
Test_1_FileSize,949.0,KB,761.4063
Test_1_FileSize,950.0,KB,762.1875
Test_1_FileSize,951.0,KB,762.9688
Test_1_FileSize,952.0,KB,763.7500
Test_1_FileSize,953.0,KB,764.5312
Test_1_FileSize,954.0,KB,765.3125
Test_1_FileSize,955.0,KB,766.0938
Test_1_FileSize,956.0,KB,766.8750
Test_1_FileSize,957.0,KB,767.6562
Test_1_FileSize,958.0,KB,768.4375
Test_1_FileSize,959.0,KB,769.2188
Test_1_FileSize,960.0,KB,770.0000
Test_1_FileSize,961.0,KB,770.7812
Test_1_FileSize,962.0,KB,771.5625
Test_1_FileSize,963.0,KB,772.3438
Test_1_FileSize,964.0,KB,773.1250
Test_1_FileSize,965.0,KB,773.9062
Test_1_FileSize,966.0,KB,774.6875
Test_1_FileSize,967.0,KB,775.4688
Test_1_FileSize,968.0,KB,776.2500
Test_1_FileSize,969.0,KB,777.0313
Test_1_FileSize,970.0,KB,777.8125
Test_1_FileSize,971.0,KB,778.5938
Test_1_FileSize,972.0,KB,779.3750
Test_1_FileSize,973.0,KB,780.1562
Test_1_FileSize,974.0,KB,780.9375
Test_1_FileSize,975.0,KB,781.7188
Test_1_FileSize,976.0,KB,782.5000
Test_1_FileSize,977.0,KB,783.2812
Test_1_FileSize,978.0,KB,784.0625
Test_1_FileSize,979.0,KB,784.8438
Test_1_FileSize,980.0,KB,785.6250
Test_1_FileSize,981.0,KB,786.4062
Test_1_FileSize,982.0,KB,787.1875
Test_1_FileSize,983.0,KB,787.9688
Test_1_FileSize,984.0,KB,788.7500
Test_1_FileSize,985.0,KB,789.5312
Test_1_FileSize,986.0,KB,790.3125
Test_1_FileSize,987.0,KB,791.0938
Test_1_FileSize,988.0,KB,791.8750
Test_1_FileSize,989.0,KB,792.6563
Test_1_FileSize,990.0,KB,793.4375
Test_1_FileSize,991.0,KB,794.2188
Test_1_FileSize,992.0,KB,795.0000
Test_1_FileSize,993.0,KB,795.7812
Test_1_FileSize,994.0,KB,796.5625
Test_1_FileSize,995.0,KB,797.3438
Test_1_FileSize,996.0,KB,798.1250
Test_1_FileSize,997.0,KB,798.9062
Test_1_FileSize,998.0,KB,799.6875
Test_1_FileSize,999.0,KB,800.4688
Test_1_FileSize,1000.0,KB,801.2500
Test_1_FileSize,1001.0,KB,802.0312
Test_1_FileSize,1002.0,KB,802.8125
Test_1_FileSize,1003.0,KB,803.5938
Test_1_FileSize,1004.0,KB,804.3750
Test_1_FileSize,1005.0,KB,805.1562
Test_1_FileSize,1006.0,KB,805.9375
Test_1_FileSize,1007.0,KB,806.7188
Test_1_FileSize,1008.0,KB,807.5000
Test_1_FileSize,1009.0,KB,808.2813
Test_1_FileSize,1010.0,KB,809.0625
Test_1_FileSize,1011.0,KB,809.8438
Test_1_FileSize,1012.0,KB,810.6250
Test_1_FileSize,1013.0,KB,811.4062
Test_1_FileSize,1014.0,KB,812.1875
Test_1_FileSize,1015.0,KB,812.9688
Test_1_FileSize,1016.0,KB,813.7500
Test_1_FileSize,1017.0,KB,814.5312
Test_1_FileSize,1018.0,KB,815.3125
Test_1_FileSize,1019.0,KB,816.0938
Test_1_FileSize,1020.0,KB,816.8750
Test_1_FileSize,1021.0,KB,817.6562
Test_1_FileSize,1022.0,KB,818.4375
Test_1_FileSize,1023.0,KB,819.2188
Test_1_FileSize,1024.0,KB,820.0000
Test_1_FileSize,1025.0,KB,820.7812
Test_1_FileSize,1026.0,KB,821.5625
Test_1_FileSize,1027.0,KB,822.3438
Test_1_FileSize,1028.0,KB,823.1250
Test_1_FileSize,1029.0,KB,823.9063
Test_1_FileSize,1030.0,KB,824.6875
Test_1_FileSize,1031.0,KB,825.4688
Test_1_FileSize,1032.0,KB,826.2500
Test_1_FileSize,1033.0,KB,827.0312
Test_1_FileSize,1034.0,KB,827.8125
Test_1_FileSize,1035.0,KB,828.5938
Test_1_FileSize,1036.0,KB,829.3750
Test_1_FileSize,1037.0,KB,830.1562
Test_1_FileSize,1038.0,KB,830.9375
Test_1_FileSize,1039.0,KB,831.7188
Test_1_FileSize,1040.0,KB,832.5000
Test_1_FileSize,1041.0,KB,833.2812
Test_1_FileSize,1042.0,KB,834.0625
Test_1_FileSize,1043.0,KB,834.8438
Test_1_FileSize,1044.0,KB,835.6250
Test_1_FileSize,1045.0,KB,836.4062
Test_1_FileSize,1046.0,KB,837.1875
Test_1_FileSize,1047.0,KB,837.9688
Test_1_FileSize,1048.0,KB,838.7500
Test_1_FileSize,1049.0,KB,839.5313
Test_1_FileSize,1050.0,KB,840.3125
Test_1_FileSize,1051.0,KB,841.0938
Test_1_FileSize,1052.0,KB,841.8750
Test_1_FileSize,1053.0,KB,842.6562
Test_1_FileSize,1054.0,KB,843.4375
Test_1_FileSize,1055.0,KB,844.2188
Test_1_FileSize,1056.0,KB,845.0000
Test_1_FileSize,1057.0,KB,845.7812
Test_1_FileSize,1058.0,KB,846.5625
Test_1_FileSize,1059.0,KB,847.3438
Test_1_FileSize,1060.0,KB,848.1250
Test_1_FileSize,1061.0,KB,848.9062
Test_1_FileSize,1062.0,KB,849.6875
Test_1_FileSize,1063.0,KB,850.4688
Test_1_FileSize,1064.0,KB,851.2500
Test_1_FileSize,1065.0,KB,852.0312
Test_1_FileSize,1066.0,KB,852.8125
Test_1_FileSize,1067.0,KB,853.5938
Test_1_FileSize,1068.0,KB,854.3750
Test_1_FileSize,1069.0,KB,855.1563
Test_1_FileSize,1070.0,KB,855.9375
Test_1_FileSize,1071.0,KB,856.7188
Test_1_FileSize,1072.0,KB,857.5000
Test_1_FileSize,1073.0,KB,858.2812
Test_1_FileSize,1074.0,KB,859.0625
Test_1_FileSize,1075.0,KB,859.8438
Test_1_FileSize,1076.0,KB,860.6250
Test_1_FileSize,1077.0,KB,861.4062
Test_1_FileSize,1078.0,KB,862.1875
Test_1_FileSize,1079.0,KB,862.9688
Test_1_FileSize,1080.0,KB,863.7500
Test_1_FileSize,1081.0,KB,864.5312
Test_1_FileSize,1082.0,KB,865.3125
Test_1_FileSize,1083.0,KB,866.0938
Test_1_FileSize,1084.0,KB,866.8750
Test_1_FileSize,1085.0,KB,867.6562
Test_1_FileSize,1086.0,KB,868.4375
Test_1_FileSize,1087.0,KB,869.2188
Test_1_FileSize,1088.0,KB,870.0000
Test_1_FileSize,1089.0,KB,870.7813
Test_1_FileSize,1090.0,KB,871.5625
Test_1_FileSize,1091.0,KB,872.3438
Test_1_FileSize,1092.0,KB,873.1250
Test_1_FileSize,1093.0,KB,873.9062
Test_1_FileSize,1094.0,KB,874.6875
Test_1_FileSize,1095.0,KB,875.4688
Test_1_FileSize,1096.0,KB,876.2500
Test_1_FileSize,1097.0,KB,877.0312
Test_1_FileSize,1098.0,KB,877.8125
Test_1_FileSize,1099.0,KB,878.5938
Test_1_FileSize,1100.0,KB,879.3750
Test_1_FileSize,1101.0,KB,880.1562
Test_1_FileSize,1102.0,KB,880.9375
Test_1_FileSize,1103.0,KB,881.7188
Test_1_FileSize,1104.0,KB,882.5000
Test_1_FileSize,1105.0,KB,883.2812
Test_1_FileSize,1106.0,KB,884.0625
Test_1_FileSize,1107.0,KB,884.8438
Test_1_FileSize,1108.0,KB,885.6250
Test_1_FileSize,1109.0,KB,886.4063
Test_1_FileSize,1110.0,KB,887.1875
Test_1_FileSize,1111.0,KB,887.9688
Test_1_FileSize,1112.0,KB,888.7500
Test_1_FileSize,1113.0,KB,889.5312
Test_1_FileSize,1114.0,KB,890.3125
Test_1_FileSize,1115.0,KB,891.0938
Test_1_FileSize,1116.0,KB,891.8750
Test_1_FileSize,1117.0,KB,892.6562
Test_1_FileSize,1118.0,KB,893.4375
Test_1_FileSize,1119.0,KB,894.2188
Test_1_FileSize,1120.0,KB,895.0000
Test_1_FileSize,1121.0,KB,895.7812
Test_1_FileSize,1122.0,KB,896.5625
Test_1_FileSize,1123.0,KB,897.3438
Test_1_FileSize,1124.0,KB,898.1250
Test_1_FileSize,1125.0,KB,898.9062
Test_1_FileSize,1126.0,KB,899.6875
Test_1_FileSize,1127.0,KB,900.4688
Test_1_FileSize,1128.0,KB,901.2500
Test_1_FileSize,1129.0,KB,902.0313
Test_1_FileSize,1130.0,KB,902.8125
Test_1_FileSize,1131.0,KB,903.5938
Test_1_FileSize,1132.0,KB,904.3750
Test_1_FileSize,1133.0,KB,905.1562
Test_1_FileSize,1134.0,KB,905.9375
Test_1_FileSize,1135.0,KB,906.7188
Test_1_FileSize,1136.0,KB,907.5000
Test_1_FileSize,1137.0,KB,908.2812
Test_1_FileSize,1138.0,KB,909.0625
Test_1_FileSize,1139.0,KB,909.8438
Test_1_FileSize,1140.0,KB,910.6250
Test_1_FileSize,1141.0,KB,911.4062
Test_1_FileSize,1142.0,KB,912.1875
Test_1_FileSize,1143.0,KB,912.9688
Test_1_FileSize,1144.0,KB,913.7500
Test_1_FileSize,1145.0,KB,914.5312
Test_1_FileSize,1146.0,KB,915.3125
Test_1_FileSize,1147.0,KB,916.0938
Test_1_FileSize,1148.0,KB,916.8750
Test_1_FileSize,1149.0,KB,917.6563
Test_1_FileSize,1150.0,KB,918.4375
Test_1_FileSize,1151.0,KB,919.2188
Test_1_FileSize,1152.0,KB,920.0000
Test_1_FileSize,1153.0,KB,920.7812
Test_1_FileSize,1154.0,KB,921.5625
Test_1_FileSize,1155.0,KB,922.3438
Test_1_FileSize,1156.0,KB,923.1250
Test_1_FileSize,1157.0,KB,923.9062
Test_1_FileSize,1158.0,KB,924.6875
Test_1_FileSize,1159.0,KB,925.4688
Test_1_FileSize,1160.0,KB,926.2500
Test_1_FileSize,1161.0,KB,927.0312
Test_1_FileSize,1162.0,KB,927.8125
Test_1_FileSize,1163.0,KB,928.5938
Test_1_FileSize,1164.0,KB,929.3750
Test_1_FileSize,1165.0,KB,930.1562
Test_1_FileSize,1166.0,KB,930.9375
Test_1_FileSize,1167.0,KB,931.7188
Test_1_FileSize,1168.0,KB,932.5000
Test_1_FileSize,1169.0,KB,933.2813
Test_1_FileSize,1170.0,KB,934.0625
Test_1_FileSize,1171.0,KB,934.8438
Test_1_FileSize,1172.0,KB,935.6250
Test_1_FileSize,1173.0,KB,936.4062
Test_1_FileSize,1174.0,KB,937.1875
Test_1_FileSize,1175.0,KB,937.9688
Test_1_FileSize,1176.0,KB,938.7500
Test_1_FileSize,1177.0,KB,939.5312
Test_1_FileSize,1178.0,KB,940.3125
Test_1_FileSize,1179.0,KB,941.0938
Test_1_FileSize,1180.0,KB,941.8750
Test_1_FileSize,1181.0,KB,942.6562
Test_1_FileSize,1182.0,KB,943.4375
Test_1_FileSize,1183.0,KB,944.2188
Test_1_FileSize,1184.0,KB,945.0000
Test_1_FileSize,1185.0,KB,945.7812
Test_1_FileSize,1186.0,KB,946.5625
Test_1_FileSize,1187.0,KB,947.3438
Test_1_FileSize,1188.0,KB,948.1250
Test_1_FileSize,1189.0,KB,948.9063
Test_1_FileSize,1190.0,KB,949.6875
Test_1_FileSize,1191.0,KB,950.4688
Test_1_FileSize,1192.0,KB,951.2500
Test_1_FileSize,1193.0,KB,952.0312
Test_1_FileSize,1194.0,KB,952.8125
Test_1_FileSize,1195.0,KB,953.5938
Test_1_FileSize,1196.0,KB,954.3750
Test_1_FileSize,1197.0,KB,955.1562
Test_1_FileSize,1198.0,KB,955.9375
Test_1_FileSize,1199.0,KB,956.7188
Test_1_FileSize,1200.0,KB,957.5000
Test_1_FileSize,1201.0,KB,958.2812
Test_1_FileSize,1202.0,KB,959.0625
Test_1_FileSize,1203.0,KB,959.8438
Test_1_FileSize,1204.0,KB,960.6250
Test_1_FileSize,1205.0,KB,961.4062
Test_1_FileSize,1206.0,KB,962.1875
Test_1_FileSize,1207.0,KB,962.9688
Test_1_FileSize,1208.0,KB,963.7500
Test_1_FileSize,1209.0,KB,964.5313
Test_1_FileSize,1210.0,KB,965.3125
Test_1_FileSize,1211.0,KB,966.0938
Test_1_FileSize,1212.0,KB,966.8750
Test_1_FileSize,1213.0,KB,967.6562
Test_1_FileSize,1214.0,KB,968.4375
Test_1_FileSize,1215.0,KB,969.2188
Test_1_FileSize,1216.0,KB,970.0000
Test_1_FileSize,1217.0,KB,970.7812
Test_1_FileSize,1218.0,KB,971.5625
Test_1_FileSize,1219.0,KB,972.3438
Test_1_FileSize,1220.0,KB,973.1250
Test_1_FileSize,1221.0,KB,973.9062
Test_1_FileSize,1222.0,KB,974.6875
Test_1_FileSize,1223.0,KB,975.4688
Test_1_FileSize,1224.0,KB,976.2500
Test_1_FileSize,1225.0,KB,977.0312
Test_1_FileSize,1226.0,KB,977.8125
Test_1_FileSize,1227.0,KB,978.5938
Test_1_FileSize,1228.0,KB,979.3750
Test_1_FileSize,1229.0,KB,980.1563
Test_1_FileSize,1230.0,KB,980.9375
Test_1_FileSize,1231.0,KB,981.7188
Test_1_FileSize,1232.0,KB,982.5000
Test_1_FileSize,1233.0,KB,983.2812
Test_1_FileSize,1234.0,KB,984.0625
Test_1_FileSize,1235.0,KB,984.8438
Test_1_FileSize,1236.0,KB,985.6250
Test_1_FileSize,1237.0,KB,986.4062
Test_1_FileSize,1238.0,KB,987.1875
Test_1_FileSize,1239.0,KB,987.9688
Test_1_FileSize,1240.0,KB,988.7500
Test_1_FileSize,1241.0,KB,989.5312
Test_1_FileSize,1242.0,KB,990.3125
Test_1_FileSize,1243.0,KB,991.0938
Test_1_FileSize,1244.0,KB,991.8750
Test_1_FileSize,1245.0,KB,992.6562
Test_1_FileSize,1246.0,KB,993.4375
Test_1_FileSize,1247.0,KB,994.2188
Test_1_FileSize,1248.0,KB,995.0000
Test_1_FileSize,1249.0,KB,995.7813
Test_1_FileSize,1250.0,KB,996.5625
Test_1_FileSize,1251.0,KB,997.3438
